#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-07 12:21:48.571
#Sample rate: 1.08696e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1.3 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 4 V
#Negative Supply: ON
#Voltage: -4 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.003614128,0.7565306465234937,0.6475686023205499
-0.003613208,0.7498153826131774,0.6408692741757935
-0.003612288,0.745114697875956,0.6355098116599885
-0.003611368,0.7390709603566714,0.6304853155514213
-0.003610448,0.7367206179880607,0.6257957858500919
-0.003609528,0.7300053540777444,0.6207712897415246
-0.003608608,0.7246331429494913,0.6147418944112439
-0.003607688,0.7192609318212384,0.6093824318954388
-0.003606768,0.7148960102795328,0.6043579357868716
-0.003605848,0.7088522727602481,0.5983285404565909
-0.003604928,0.7034800616319952,0.5936390107552615
-0.003604008,0.6987793768947738,0.5889494810539321
-0.003603088,0.6940786921575524,0.5839249849453648
-0.003602168,0.6890422442248151,0.5772256568006086
-0.003601248,0.6829985067055305,0.5728710935065169
-0.003600328,0.6782978219683091,0.5688514966196632
-0.003599408,0.6739329004266035,0.5624871348821446
-0.003598488,0.6682249261028347,0.5584675379952908
-0.003597568,0.6625169517790659,0.5507633106288211
-0.003596648,0.6571447406508129,0.5457388145202539
-0.003595728,0.6517725295225598,0.5400443855972109
-0.003594808,0.6450572656122435,0.5353548558958815
-0.003593888,0.6400208176795064,0.5296604269728387
-0.003592968,0.6336413169647058,0.5243009644570336
-0.003592048,0.6282691058364529,0.5179366027195151
-0.003591128,0.6235684210992315,0.51257714020371
-0.003590208,0.6192034995575258,0.5082225769096185
-0.003589288,0.6128239988427254,0.5021931815793378
-0.003588368,0.6074517877144724,0.4958288198418192
-0.003587448,0.6020795765862194,0.4914742565477276
-0.003586528,0.5953643126759032,0.4851098948102091
-0.003585608,0.5899921015476501,0.4790804994799284
-0.003584688,0.5842841272238812,0.4730511041496477
-0.003583768,0.5785761529001124,0.4673566752266048
-0.003582848,0.5728681785763436,0.4623321791180376
-0.003581928,0.5678317306436064,0.4563027837877569
-0.003581008,0.5607807035377743,0.4509433212719519
-0.003580088,0.5557442556050372,0.4449139259416712
-0.003579168,0.5503720444767841,0.4382145977969149
-0.003578248,0.5439925437619836,0.4335250680955854
-0.003577328,0.5382845694382148,0.4268257399508291
-0.003576408,0.5315693055278985,0.4211313110277862
-0.003575488,0.5275401471817087,0.4157718485119812
-0.003574568,0.5211606464669083,0.4104123859961761
-0.003573648,0.5141096193610762,0.403378091444182
-0.003572728,0.5084016450373073,0.3970137297066635
-0.003571808,0.5043724866911177,0.3926591664125719
-0.003570888,0.4979929859763171,0.3859598382678155
-0.003569968,0.4916134852615167,0.3799304429375349
-0.003569048,0.4852339845467162,0.3739010476072542
-0.003568128,0.4795260102229474,0.3688765514986869
-0.003567208,0.4738180358991786,0.3631821225756441
-0.003566288,0.4667670087933465,0.3568177608381256
-0.003565368,0.4607232712740619,0.3507883655078449
-0.003564448,0.4546795337547772,0.3447589701775642
-0.003563528,0.4493073226265242,0.339734474068997
-0.003562608,0.4435993483027553,0.3327001795170028
-0.003561688,0.4378913739789865,0.3260008513722465
-0.003560768,0.4315118732641861,0.3216462880781549
-0.003559848,0.426139662135933,0.3152819263406364
-0.003558928,0.4197601614211326,0.3089175646031179
-0.003558008,0.4127091343153005,0.3025532028655994
-0.003557088,0.4059938704049842,0.2961888411280809
-0.003556168,0.3999501328856996,0.2891545465760867
-0.003555248,0.3952494481484782,0.2844650168747573
-0.003554328,0.3881984210426461,0.2781006551372388
-0.003553408,0.3804758675457824,0.2714013269924825
-0.003552488,0.3751036564175294,0.2643670324404884
-0.003551568,0.3687241557027289,0.2600124691463968
-0.003550648,0.3633519445744759,0.2546530066305917
-0.003549728,0.3563009174686438,0.2472837456713598
-0.003548808,0.3499214167538434,0.2392445518976522
-0.003547888,0.3435419160390429,0.2348899886035606
-0.003546968,0.337833941715274,0.2291955596805177
-0.003546048,0.3321259673915052,0.2214913323140479
-0.003545128,0.3244034138946415,0.2164668362054807
-0.003544208,0.3173523867888094,0.2094325416534866
-0.003543288,0.3133232284426197,0.2044080455449193
-0.003542368,0.3059364381412717,0.197708717400163
-0.003541448,0.2982138846444081,0.1900044900336932
-0.003540528,0.2925059103206392,0.1843100611106504
-0.003539608,0.287469462387902,0.1806254306310344
-0.003538688,0.2807541984775857,0.1742610688935159
-0.003537768,0.273031644980722,0.1662218751198083
-0.003536848,0.2659806178748899,0.1591875805678142
-0.003535928,0.262287222724216,0.1534931516447713
-0.003535008,0.2549004324228681,0.1481336891289662
-0.003534088,0.2485209317080676,0.1414343609842099
-0.003533168,0.2404626150156881,0.1333951672105023
-0.003532248,0.2344188774964034,0.1270308054729838
-0.003531328,0.2290466663681504,0.1223412757716544
-0.003530408,0.2213241128712867,0.1153069812196603
-0.003529488,0.2162876649385495,0.110282485111093
-0.003528568,0.2092366378327174,0.1032481905590989
-0.003527648,0.2042001898999802,0.09822369445053167
-0.003526728,0.1971491627941481,0.09152436630577535
-0.003525808,0.1904338988838319,0.08482503816101902
-0.003524888,0.1833828717779998,0.07678584438731145
-0.003523968,0.1763318446721677,0.07075644905703074
-0.003523048,0.170288107152883,0.06506202013398787
-0.003522128,0.1618940272649877,0.05869765839646938
-0.003521208,0.1565218161367347,0.05300322947342651
-0.003520288,0.1498065522264184,0.04697383414314582
-0.003519368,0.1447701042936812,0.0402745059983895
-0.003518448,0.1370475507968175,0.03257027863191973
-0.003517528,0.1303322868865012,0.02687584970887686
-0.003516608,0.1246243125627324,0.02118142078583399
-0.003515688,0.1189163382389636,0.0151520254555533
-0.003514768,0.110858021546584,0.007447798089083536
-0.003513848,0.1041427576362677,0.001418402758802848
-0.003512928,0.09642020413940404,-0.006285824607666919
-0.003512008,0.09205528259769846,-0.009970455087282894
-0.003511088,0.085675781882898,-0.0163348168248014
-0.003510168,0.07795322838603429,-0.02370407778403335
-0.003509248,0.07224525406226286,-0.03073837233602992
-0.003508328,0.06653727973849662,-0.03609783485183254
-0.003507408,0.05814319985060128,-0.04279716299658886
-0.003506488,0.051427935940285,-0.04849159191963173
-0.003505568,0.04471267202996873,-0.05452098724991242
-0.003504648,0.03934046090171266,-0.06055038258019631
-0.003503728,0.03262519699139943,-0.06758467713218724
-0.003502808,0.02557416988556735,-0.07394903886970575
-0.003501888,0.01818737958421945,-0.08098333342169989
-0.003500968,0.01080058928287155,-0.08835259438093182
-0.003500048,0.005764141350131749,-0.09337709048950227
-0.003499128,5.616702636551224e-05,-0.1004113850414932
-0.003498208,-0.006323333688434947,-0.1061058139645361
-0.003497288,-0.0150531767718461,-0.1128051421092924
-0.003496368,-0.02143267748664656,-0.1188345374395731
-0.003495448,-0.02646912541938148,-0.1241939999553757
-0.003494528,-0.03486320530727911,-0.1322331937290857
-0.003493608,-0.04157846921759538,-0.1382625890593664
-0.003492688,-0.04627915395481677,-0.1439570179824093
-0.003491768,-0.05400170745168048,-0.1489815140909765
-0.003490848,-0.05937391857993106,-0.1556808422357298
-0.003489928,-0.0667607088812814,-0.1620452039732513
-0.003489008,-0.07448326237814512,-0.1694144649324833
-0.003488088,-0.07985547350639813,-0.1741039946338127
-0.003487168,-0.08589921102568278,-0.17912849074238
-0.003486248,-0.09496481730460975,-0.1885075501450388
-0.003485328,-0.101680081214926,-0.193532046253606
-0.003484408,-0.1060450027566316,-0.1995614415838867
-0.003483488,-0.1120887402759162,-0.2052558705069296
-0.003482568,-0.1201470569682958,-0.2126251314661615
-0.003481648,-0.126862320878612,-0.2189894932036801
-0.003480728,-0.1329060583978967,-0.2243489557194851
-0.003479808,-0.1392855591126972,-0.2310482838642414
-0.003478888,-0.144993533436466,-0.2370776791945221
-0.003477968,-0.1520445605422981,-0.2431070745248028
-0.003477048,-0.1584240612570985,-0.2488015034478457
-0.003476128,-0.1654750883629306,-0.2551658651853642
-0.003475208,-0.1728618786642785,-0.2618651933301205
-0.003474288,-0.1785698529880473,-0.268229555067639
-0.003473368,-0.1852851168983636,-0.2749288832123953
-0.003472448,-0.1913288544176483,-0.2786135136920113
-0.003471528,-0.1983798815234804,-0.2853128418367676
-0.003470608,-0.2054309086293124,-0.292012169981524
-0.003469688,-0.2118104093441129,-0.2990464645335181
-0.003468768,-0.2185256732544292,-0.3054108262710366
-0.003467848,-0.2245694107737138,-0.3107702887868417
-0.003466928,-0.2302773850974827,-0.3167996841171223
-0.003466008,-0.2366568858122831,-0.3224941130401652
-0.003465088,-0.2437079129181152,-0.3295284075921593
-0.003464168,-0.249415887241884,-0.333882970886251
-0.003463248,-0.2561311511522003,-0.3399123662165316
-0.003462328,-0.2631821782580324,-0.3472816271757636
-0.003461408,-0.2702332053638645,-0.3526410896915687
-0.003460488,-0.2772842324696966,-0.3590054514290871
-0.003459568,-0.2809776276203705,-0.3640299475376544
-0.003458648,-0.2883644179217184,-0.3693894100534594
-0.003457728,-0.2944081554410031,-0.3764237046054536
-0.003456808,-0.3001161297647719,-0.3807782678995452
-0.003455888,-0.307167156870604,-0.3881475288587771
-0.003454968,-0.3142181839764361,-0.39384195778182
-0.003454048,-0.3209334478867523,-0.4005412859265763
-0.003453128,-0.3283202381881002,-0.406570681256857
-0.003452208,-0.3340282125118691,-0.4115951773654243
-0.003451288,-0.3397361868356379,-0.4182945055101806
-0.003450368,-0.3444368715728593,-0.4223141023970344
-0.003449448,-0.3518236618742072,-0.4280085313200773
-0.003448528,-0.3585389257845235,-0.4343728930575957
-0.003447608,-0.3649184264993239,-0.4400673219806386
-0.003446688,-0.3706264008230928,-0.4464316837181571
-0.003445768,-0.3770059015378932,-0.4511212134194865
-0.003444848,-0.3823781126661462,-0.4581555079714807
-0.003443928,-0.3890933765764625,-0.4625100712655723
-0.003443008,-0.3961444036822946,-0.4695443658175664
-0.003442088,-0.4028596675926109,-0.4749038283333715
-0.003441168,-0.4082318787208639,-0.4816031564781278
-0.003440248,-0.4146113794356643,-0.4862926861794572
-0.003439328,-0.4193120641728857,-0.4896423502518354
-0.003438408,-0.4256915648876862,-0.4956717455821161
-0.003437488,-0.4337498815800657,-0.5020361073196346
-0.003436568,-0.4381148031217713,-0.5077305362426774
-0.003435648,-0.4444943038365717,-0.5130899987584825
-0.003434728,-0.4505380413558564,-0.5191193940887632
-0.003433808,-0.4572533052661727,-0.5241438901973303
-0.003432888,-0.4629612795899415,-0.5305082519348489
-0.003431968,-0.4676619643271629,-0.5351977816361783
-0.003431048,-0.474712991432995,-0.5408922105592212
-0.003430128,-0.4817640185388271,-0.5462516730750262
-0.003429208,-0.4874719928625959,-0.5516111355908313
-0.003428288,-0.4925084407953331,-0.5563006652921607
-0.003427368,-0.499895231096681,-0.5626650270296792
-0.003426448,-0.5049316790294183,-0.5680244895454842
-0.003425528,-0.5119827061352503,-0.5737189184685272
-0.003424608,-0.5173549172635034,-0.5784084481698566
-0.003423688,-0.5220556020007248,-0.583097977871186
-0.003422768,-0.5297781554975884,-0.5887924067942288
-0.003421848,-0.5344788402348098,-0.5938169029027961
-0.003420928,-0.5398510513630629,-0.5981714661968877
-0.003420008,-0.5452232624913158,-0.6031959623054549
-0.003419088,-0.5516027632061163,-0.60855542482126
-0.003418168,-0.557646500725401,-0.6145848201515407
-0.003417248,-0.5643617646357172,-0.6206142154818214
-0.003416328,-0.5677193965908753,-0.6242988459614374
-0.003415408,-0.5734273709146442,-0.6293233420700046
-0.003414488,-0.5811499244115079,-0.6333429389568583
-0.003413568,-0.5878651883218242,-0.6403772335088526
-0.003412648,-0.5908870570814665,-0.6447317968029441
-0.003411728,-0.5965950314052354,-0.648751393689798
-0.003410808,-0.6033102953155516,-0.6541108562056029
-0.003409888,-0.6083467432482889,-0.659470318721408
-0.003408968,-0.6137189543765419,-0.6638248820154996
-0.003408048,-0.6194269287003107,-0.6688493781240669
-0.003407128,-0.6237918502420162,-0.6732039414181585
-0.003406208,-0.63151440373888,-0.6778934711194879
-0.003405288,-0.6365508516716172,-0.6835879000425308
-0.003404368,-0.6415872996043543,-0.6876074969293846
-0.003403448,-0.6462879843415757,-0.692297026630714
-0.003402528,-0.653003248251892,-0.6966515899248056
-0.003401608,-0.6583754593801451,-0.7020110524406107
-0.003400688,-0.6630761441173665,-0.7067005821419401
-0.003399768,-0.6677768288545879,-0.7103852126215561
-0.003398848,-0.6728132767873251,-0.7160796415445989
-0.003397928,-0.6791927775021255,-0.7204342048386906
-0.003397008,-0.6842292254348628,-0.7247887681327821
-0.003396088,-0.688929910172084,-0.7281384322051603
-0.003395168,-0.6949736476913687,-0.7321580290920141
-0.003394248,-0.7003458588196217,-0.7381874244222948
-0.003393328,-0.7057180699478748,-0.743211920530862
-0.003392408,-0.7120975706626752,-0.7472315174177158
-0.003391488,-0.7164624922043809,-0.7502462150828562
-0.003390568,-0.7211631769416023,-0.7556056775986613
-0.003389648,-0.7261996248743394,-0.7592903080782771
-0.003388728,-0.7319075991981082,-0.763309904965131
-0.003387808,-0.735936757544298,-0.7676644682592226
-0.003386888,-0.7406374422815194,-0.7716840651460763
-0.003385968,-0.7456738902142566,-0.7753686956256923
-0.003385048,-0.7513818645380255,-0.779723258919784
-0.003384128,-0.7560825492752469,-0.7837428558066377
-0.003383208,-0.7611189972079861,-0.7880974191007312
-0.003382288,-0.7658196819452054,-0.7921170159875831
-0.003381368,-0.7718634194644901,-0.7971415120961504
-0.003380448,-0.7762283410061956,-0.8001562097612908
-0.003379528,-0.7816005521344487,-0.8045107730553823
-0.003378608,-0.7859654736761568,-0.8081954035349996
-0.003377688,-0.7916734479999231,-0.8112101012001387
-0.003376768,-0.793688027173018,-0.8135548660508034
-0.003375848,-0.7997317646923026,-0.817909429344895
-0.003374928,-0.8047682126250398,-0.8222639926389866
-0.003374008,-0.8087973709712321,-0.8266185559330798
-0.003373088,-0.8141695820994826,-0.8299682200054563
-0.003372168,-0.8178629772501566,-0.8333178840778345
-0.003371248,-0.8228994251828937,-0.8373374809646883
-0.003370328,-0.8269285835290835,-0.8406871450370664
-0.003369408,-0.8323007946573341,-0.8423619770732548
-0.003368488,-0.8366657161990421,-0.8463815739601094
-0.003367568,-0.8413664009362635,-0.8497312380324875
-0.003366648,-0.8474101384555481,-0.8547557341410548
-0.003365728,-0.8507677704107063,-0.8571004989917195
-0.003364808,-0.8534538759748316,-0.8601151966568584
-0.003363888,-0.8594976134941175,-0.8637998271364757
-0.003362968,-0.8625194822537597,-0.8668145248016161
-0.003362048,-0.8668844037954654,-0.8691592896522808
-0.003361128,-0.8709135621416551,-0.8721739873174211
-0.003360208,-0.8749427204878448,-0.8751886849825615
-0.003359288,-0.8809864580071295,-0.8792082818694154
-0.003358368,-0.8846798531578035,-0.8822229795345556
-0.003357448,-0.8887090115039932,-0.8835628451635069
-0.003356528,-0.8917308802636356,-0.8862425764214095
-0.003355608,-0.8977746177829202,-0.8909321061227389
-0.003354688,-0.90180377612911,-0.8926069381589279
-0.003353768,-0.9048256448887523,-0.8962915686385439
-0.003352848,-0.9088548032349421,-0.8989712998964464
-0.003351928,-0.9148985407542267,-0.901651031154349
-0.003351008,-0.9182561727093849,-0.9029908967833002
-0.003350088,-0.9202707518824798,-0.9063405608556784
-0.003349168,-0.9242999102286694,-0.9080153928918675
-0.003348248,-0.9290005949658908,-0.9106951241497701
-0.003347328,-0.9333655165075965,-0.9137098218149103
-0.003346408,-0.9363873852672387,-0.9153846538510995
-0.003345488,-0.9400807804179128,-0.9173944522945263
-0.003344568,-0.9434384123730708,-0.9190692843307154
-0.003343648,-0.9464602811327132,-0.9207441163669045
-0.003342728,-0.9511609658699346,-0.9237588140320449
-0.003341808,-0.9548543610206085,-0.9261035788827096
-0.003340888,-0.9595550457578299,-0.9291182765478498
-0.003339968,-0.9615696249309248,-0.9304581421768011
-0.003339048,-0.9655987832771146,-0.9328029070274658
-0.003338128,-0.9689564152322727,-0.9324679406202281
-0.003337208,-0.9723140471874309,-0.9344777390636549
-0.003336288,-0.975671679142589,-0.9361525710998441
-0.003335368,-0.9797008374887787,-0.9381623695432709
-0.003334448,-0.9840657590304843,-0.9391672687649844
-0.003333528,-0.9867518645946108,-0.9415120336156491
-0.003332608,-0.9897737333542531,-0.9428518992446003
-0.003331688,-0.9941386548959588,-0.9431868656518382
-0.003330768,-0.997160523655601,-0.9458665969097407
-0.003329848,-1.000518155610759,-0.9468714961314542
-0.003328928,-1.002532734783854,-0.9472064625386919
-0.003328008,-1.00689765632556,-0.948881294574881
-0.003327088,-1.00924799869417,-0.9492162609821189
-0.003326168,-1.01327715704036,-0.9515610258327836
-0.003325248,-1.014284446626908,-0.9515610258327836
-0.003324328,-1.01730631538655,-0.9518959922400214
-0.003323408,-1.022342763319287,-0.9529008914617348
-0.003322488,-1.024693105687898,-0.9535708242762104
-0.003321568,-1.02771497444754,-0.9542407570906861
-0.003320648,-1.030401080011667,-0.9542407570906861
-0.003319728,-1.033087185575793,-0.9552456563123995
-0.003318808,-1.037116343921983,-0.9559155891268751
-0.003317888,-1.039130923095078,-0.9565855219413508
-0.003316968,-1.040138212681625,-0.9569204883485886
-0.003316048,-1.043495844636783,-0.9572554547558264
-0.003315128,-1.047189239787457,-0.9575904211630643
-0.003314208,-1.049203818960552,-0.9579253875703021
-0.003313288,-1.051889924524679,-0.9592652531992533
-0.003312368,-1.055247556479837,-0.9582603539775398
-0.003311448,-1.058940951630511,-0.9592652531992533
-0.003310528,-1.060284004412574,-0.9589302867920155
-0.003309608,-1.062634346781185,-0.9592652531992533
-0.003308688,-1.065320452345311,-0.959935186013729
-0.003307768,-1.068342321104954,-0.9589302867920155
-0.003306848,-1.070356900278048,-0.9592652531992533
-0.003305928,-1.072371479451143,-0.9592652531992533
-0.003305008,-1.074721821819754,-0.9589302867920155
-0.003304088,-1.076736400992849,-0.9602701524209668
-0.003303168,-1.079422506556976,-0.9589302867920155
-0.003302248,-1.08143708573007,-0.959935186013729
-0.003301328,-1.083787428098681,-0.9582603539775398
-0.003300408,-1.085130480880744,-0.9596002196064911
-0.003299488,-1.087816586444871,-0.9606051188282045
-0.003298568,-1.08949540242245,-0.9609400852354424
-0.003297648,-1.091845744791061,-0.9612750516426802
-0.003296728,-1.093860323964156,-0.959935186013729
-0.003295808,-1.09587490313725,-0.959935186013729
-0.003294888,-1.098561008701377,-0.9592652531992533
-0.003293968,-1.09990406148344,-0.9585953203847777
-0.003293048,-1.100911351069987,-0.9592652531992533
-0.003292128,-1.103597456634114,-0.9596002196064911
-0.003291208,-1.105276272611693,-0.9589302867920155
-0.003290288,-1.107626614980304,-0.9596002196064911
