#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-03 15:07:15.813
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.5 V
#Negative Supply: ON
#Voltage: -3.5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0002013194444444444,-0.4740414650419634,-0.4018811515555276
-0.0002000694444444444,-0.4723626490643843,-0.3988664538903873
-0.0001988194444444444,-0.4703480698912894,-0.3978615546686738
-0.0001975694444444444,-0.4696765435002578,-0.3965216890397226
-0.0001963194444444444,-0.4679977275226787,-0.3948468570035334
-0.0001950694444444444,-0.4686692539137103,-0.3948468570035334
-0.0001938194444444444,-0.4673262011316471,-0.3935069913745822
-0.0001925694444444444,-0.4643043323720047,-0.3914971929311553
-0.0001913194444444444,-0.4643043323720047,-0.3904922937094419
-0.0001900694444444444,-0.4629612795899415,-0.3898223608949662
-0.0001888194444444444,-0.4606109372213308,-0.3881475288587771
-0.0001875694444444444,-0.4582605948527201,-0.3864726968225881
-0.0001863194444444444,-0.4575890684616885,-0.384797864786399
-0.0001850694444444444,-0.4555744892885936,-0.3831230327502099
-0.0001838194444444444,-0.4542314365065304,-0.3804433014923074
-0.0001825694444444444,-0.4532241469199829,-0.3791034358633561
-0.0001813194444444444,-0.4522168573334355,-0.3794384022705939
-0.0001800694444444444,-0.4505380413558564,-0.3770936374199292
-0.0001788194444444444,-0.4491949885737931,-0.3767586710126914
-0.0001775694444444444,-0.445837356618635,-0.3730740405330754
-0.0001763194444444444,-0.4438227774455401,-0.3724041077185998
-0.0001750694444444444,-0.4418081982724453,-0.3700593428679351
-0.0001738194444444444,-0.4414724350769295,-0.3690544436462216
-0.0001725694444444444,-0.440465145490382,-0.3660397459810813
-0.0001713194444444444,-0.4384505663172871,-0.3653698131666057
-0.0001700694444444444,-0.4361002239486764,-0.3633600147231787
-0.0001688194444444444,-0.4337498815800657,-0.3620201490942275
-0.0001675694444444444,-0.4317353024069708,-0.3596753842435628
-0.0001663194444444444,-0.4293849600383601,-0.3576655858001359
-0.0001650694444444444,-0.4273703808652652,-0.3566606865784224
-0.0001638194444444444,-0.4256915648876862,-0.3539809553205199
-0.0001625694444444444,-0.4236769857145913,-0.3529760560988064
-0.0001613194444444444,-0.4219981697370123,-0.3502963248409039
-0.0001600694444444444,-0.4196478273684016,-0.348286526397477
-0.0001588194444444444,-0.4179690113908225,-0.346611694361288
-0.0001575694444444444,-0.4162901954132434,-0.3449368623250989
-0.0001563194444444444,-0.4129325634580853,-0.342927063881672
-0.0001550694444444444,-0.4122610370670536,-0.3412522318454829
-0.0001538194444444444,-0.4095749315029271,-0.3389074669948182
-0.0001525694444444444,-0.4068888259388007,-0.3365627021441535
-0.0001513194444444444,-0.4052100099612216,-0.3345529037007266
-0.0001500694444444444,-0.4025239043970951,-0.3322081388500619
-0.0001488194444444444,-0.3991662724419369,-0.330198340406635
-0.0001475694444444444,-0.3974874564643578,-0.3281885419632081
-0.0001463194444444444,-0.3961444036822946,-0.3258437771125434
-0.0001450694444444444,-0.3937940613136839,-0.3231640458546409
-0.0001438194444444444,-0.3904364293585257,-0.3214892138184517
-0.0001425694444444444,-0.3874145605988835,-0.3184745161533114
-0.0001413194444444444,-0.3857357446213044,-0.3184745161533114
-0.0001400694444444444,-0.3840569286437253,-0.3157947848954089
-0.0001388194444444444,-0.3813708230795988,-0.3134500200447442
-0.0001375694444444444,-0.3780131911244407,-0.3097653895651282
-0.0001363194444444444,-0.3753270855603141,-0.3077555911217013
-0.0001350694444444444,-0.3729767431917034,-0.3050758598637988
-0.0001338194444444444,-0.3709621640186086,-0.3034010278276097
-0.0001325694444444444,-0.3682760584544821,-0.301056262976945
-0.0001313194444444444,-0.3652541896948397,-0.2990464645335181
-0.0001300694444444444,-0.3625680841307132,-0.2967016996828534
-0.0001288194444444444,-0.3605535049576183,-0.2940219684249509
-0.0001275694444444444,-0.3571958730024602,-0.2916772035742862
-0.0001263194444444444,-0.3548455306338495,-0.288327539501908
-0.0001250694444444444,-0.3508163722876598,-0.2853128418367676
-0.0001238194444444444,-0.3488017931145649,-0.2833030433933407
-0.0001225694444444444,-0.3461156875504384,-0.2812932449499139
-0.0001213194444444444,-0.3427580555952802,-0.2776086144702979
-0.0001200694444444445,-0.3417507660087328,-0.2762687488413466
-0.0001188194444444445,-0.3380573708580588,-0.2742589503979197
-0.0001175694444444444,-0.3346997389029007,-0.2705743199183037
-0.0001163194444444444,-0.3310063437522268,-0.2685645214748769
-0.0001150694444444445,-0.3296632909701635,-0.2665547230314499
-0.0001138194444444445,-0.3259698958194895,-0.262870092551834
-0.0001125694444444444,-0.323283790255363,-0.2605253277011693
-0.0001113194444444444,-0.3185831055181416,-0.2568406972215533
-0.0001100694444444444,-0.3175758159315942,-0.2544959323708886
-0.0001088194444444445,-0.3135466575854045,-0.251816201112986
-0.0001075694444444444,-0.3111963152167938,-0.2491364698550835
-0.0001063194444444444,-0.308845972848183,-0.2471266714116566
-0.0001050694444444444,-0.3044810513064775,-0.2444469401537541
-0.0001038194444444445,-0.3017949457423509,-0.2407623096741381
-0.0001025694444444444,-0.3001161297647719,-0.2384175448234734
-0.0001013194444444444,-0.2950796818320347,-0.235402847158333
-0.0001000694444444444,-0.292729339463424,-0.2327231159004305
-9.881944444444445e-05,-0.2893717075082659,-0.2303783510497658
-9.756944444444445e-05,-0.2866856019441393,-0.2276986197918633
-9.631944444444445e-05,-0.2819849172069179,-0.2240139893122473
-9.506944444444444e-05,-0.2806418644248547,-0.2216692244615826
-9.381944444444445e-05,-0.2766127060786649,-0.2183195603892044
-9.256944444444445e-05,-0.2735908373190226,-0.2156398291313019
-9.131944444444445e-05,-0.2698974421683487,-0.2132950642806372
-9.006944444444444e-05,-0.2658682838221589,-0.2092754673937834
-8.881944444444445e-05,-0.2645252310400956,-0.2055908369141674
-8.756944444444445e-05,-0.2611675990849375,-0.2035810384707405
-8.631944444444445e-05,-0.2564669143477161,-0.200901307212838
-8.506944444444444e-05,-0.253109282392558,-0.1978866095476977
-8.381944444444445e-05,-0.249415887241884,-0.1942019790680817
-8.256944444444445e-05,-0.2467297816777575,-0.1911872814029413
-8.131944444444445e-05,-0.2437079129181152,-0.1888425165522766
-8.006944444444445e-05,-0.2400145177674413,-0.1848229196654228
