#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-03 15:13:30.137
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.5 V
#Negative Supply: ON
#Voltage: -3.5 V

Time (s),Channel 1 (V),Channel 2 (V)
0.004130625,0.3653665237475708,0.3283456162229112
0.004131875,0.3690599188982447,0.3303554146663381
0.004133125,0.3714102612668554,0.3353799107749054
0.004134375,0.3734248404399503,0.3357148771821432
0.004135625,0.3761109460040768,0.3377246756255701
0.004136875,0.3791328147637191,0.3414093061051861
0.004138124999999999,0.3821546835233615,0.3447589701775642
0.004139375,0.3845050258919722,0.3440890373630885
0.004140624999999999,0.384840789087488,0.3474387014354667
0.004141875,0.3905487634112568,0.3521282311367961
0.004143125,0.3915560529978042,0.3521282311367961
0.004144375,0.3939063953664149,0.3534680967657474
0.004145625,0.3965925009305414,0.3571527272453634
0.004146875,0.399278606494668,0.357822660059839
0.004148125,0.4002858960812154,0.3605023913177415
0.004149374999999999,0.4026362384498261,0.3628471561684062
0.004150625,0.4059938704049842,0.3661968202407844
0.004151875,0.4093515023601423,0.3672017194624979
0.004153125,0.410023028751174,0.3685415850914491
0.004154375,0.4127091343153005,0.3735660812000164
0.004155625,0.4150594766839112,0.3728961483855407
0.004156875,0.4177455822480377,0.3745709804217298
0.004158124999999999,0.4197601614211326,0.3769157452723945
0.004159375,0.4221105037897433,0.3809353421592483
0.004160624999999999,0.4227820301807749,0.3799304429375349
0.004161875,0.4258038989404172,0.3836150734171508
0.004163125,0.4274827149179963,0.3856248718605778
0.004164375,0.4294972940910912,0.3866297710822912
0.004165625,0.4318476364597019,0.3872997038967668
0.004166875,0.4345337420238284,0.3913193007836206
0.004168125,0.4358767948058916,0.3919892335980962
0.004169374999999999,0.4375556107834707,0.3913193007836206
0.004170625,0.438898663565534,0.3970137297066635
0.004171874999999999,0.4409132427386289,0.3983535953356148
0.004173125,0.4432635851072395,0.3976836625211391
0.004174375,0.4452781642803344,0.399693460964566
0.004175625,0.4472927434534293,0.4043829906658954
0.004176875,0.4486357962354925,0.4037130578514198
0.004178125,0.4509861386041032,0.4043829906658954
0.004179375,0.4516576649951349,0.4070627219237979
0.004180624999999999,0.4523291913861665,0.4090725203672249
0.004181875,0.4553510601458088,0.4084025875527492
0.004183124999999999,0.4556868233413247,0.4107473524034139
0.004184375,0.458708692100967,0.4137620500685543
0.004185625,0.4590444552964828,0.4140970164757921
0.004186875,0.4617305608606093,0.4154368821047434
0.004188125,0.4630736136426725,0.4181166133626459
0.004189375,0.465759719206799,0.4194564789915972
0.004190625,0.4654239560112832,0.4187865461771215
0.004191874999999999,0.4674385351843781,0.4207963446205484
0.004193125,0.4687815879664414,0.4234760758784509
0.004194375,0.4691173511619572,0.4224711766567375
0.004195625,0.4707961671395363,0.4234760758784509
0.004196875,0.4721392199215995,0.4268257399508291
0.004198125,0.4728107463126311,0.4268257399508291
0.004199375,0.4761683782677893,0.4258208407291156
0.004200624999999999,0.4768399046588209,0.4298404376159695
0.004201875,0.4781829574408842,0.4328551352811098
0.004203124999999999,0.4785187206364,0.4298404376159695
0.004204375,0.4798617734184632,0.432520168873872
0.004205625,0.480197536613979,0.4341950009100611
0.004206875,0.4825478789825897,0.4345299673172989
0.004208125,0.4835551685691372,0.4341950009100611
0.004209375,0.4842266949601688,0.4365397657607258
0.004210625,0.4859055109377479,0.4375446649824392
0.004211874999999999,0.4852339845467162,0.4368747321679636
0.004213125,0.4865770373287795,0.4392194970186283
0.004214374999999999,0.489263142892906,0.4418992282765308
0.004215625,0.4879200901108428,0.4408943290548174
0.004216875,0.4889273796973902,0.4402243962403418
0.004218125,0.4906061956749693,0.4405593626475796
0.004219375,0.4909419588704851,0.4418992282765308
0.004220625,0.4926207748480642,0.4435740603127199
0.004221875,0.4916134852615167,0.4425691610910065
0.004223124999999999,0.4932923012390958,0.4442439931271955
0.004224375,0.4932923012390958,0.445248892348909
0.004225624999999999,0.494635354021159,0.4459188251633846
0.004226875,0.4953068804121907,0.4465887579778602
0.004228125,0.4966499331942539,0.4475936571995737
0.004229375,0.4959784068032223,0.4469237243850981
0.004230625,0.4963141699987381,0.4469237243850981
0.004231875,0.4976572227808013,0.4482635900140493
0.004233125,0.4976572227808013,0.4485985564212872
0.004234374999999999,0.498328749171833,0.4479286236068115
0.004235625,0.498328749171833,0.4496034556430006
0.004236875,0.4996718019538962,0.4502733884574762
0.004238125,0.4990002755628646,0.4502733884574762
0.004239375,0.5006790915404437,0.4512782876791896
0.004240625,0.4996718019538962,0.4502733884574762
0.004241875,0.4996718019538962,0.4509433212719519
0.004243125,0.4993360387583804,0.4509433212719519
0.004244375,0.5006790915404437,0.4512782876791896
0.004245624999999999,0.4993360387583804,0.4502733884574762
0.004246875,0.5016863811269912,0.4509433212719519
0.004248125,0.5010148547359595,0.4522831869009031
0.004249375,0.5006790915404437,0.4516132540864275
0.004250625,0.5006790915404437,0.4522831869009031
0.004251875,0.5003433283449279,0.4502733884574762
0.004253125,0.5013506179314753,0.4516132540864275
0.004254374999999999,0.5006790915404437,0.4516132540864275
0.004255625,0.5010148547359595,0.4516132540864275
0.004256874999999999,0.5003433283449279,0.4522831869009031
0.004258125,0.5003433283449279,0.4512782876791896
0.004259375,0.4996718019538962,0.4499384220502384
0.004260625,0.4993360387583804,0.4502733884574762
0.004261875,0.498328749171833,0.4496034556430006
0.004263125,0.500007565149412,0.4499384220502384
0.004264375,0.4990002755628646,0.4499384220502384
0.004265624999999999,0.4996718019538962,0.4506083548647141
0.004266875,0.498328749171833,0.4496034556430006
0.004268124999999999,0.4963141699987381,0.4479286236068115
0.004269375,0.4973214595852856,0.4482635900140493
0.004270625,0.4976572227808013,0.4475936571995737
0.004271875,0.4956426436077065,0.4459188251633846
0.004273125,0.4963141699987381,0.4485985564212872
0.004274375,0.494635354021159,0.4465887579778602
0.004275625,0.4939638276301274,0.4465887579778602
0.004276874999999999,0.4936280644346116,0.4459188251633846
0.004278125,0.49295653804358,0.4442439931271955
0.004279374999999999,0.4932923012390958,0.4439090267199577
0.004280625,0.4909419588704851,0.4435740603127199
0.004281875,0.4912777220660009,0.4425691610910065
0.004283125,0.4902704324794535,0.4418992282765308
0.004284375,0.4912777220660009,0.4418992282765308
0.004285625,0.4889273796973902,0.4425691610910065
0.004286875,0.4865770373287795,0.4392194970186283
0.004288124999999999,0.485569747742232,0.4382145977969149
0.004289375,0.4862412741332637,0.4398894298331039
0.004290625,0.4852339845467162,0.4375446649824392
0.004291875,0.4845624581556846,0.4358698329462501
0.004293125,0.4835551685691372,0.4351999001317745
0.004294375,0.4818763525915581,0.4358698329462501
0.004295625,0.4808690630050106,0.4331901016883476
0.004296874999999999,0.4795260102229474,0.4328551352811098
0.004298125,0.4778471942453684,0.4331901016883476
0.004299374999999999,0.4788544838319158,0.4308453368376829
0.004300625,0.4765041414633051,0.4291705048014938
0.004301875,0.4744895622902102,0.4295054712087316
0.004303125,0.473146509508147,0.4285005719870182
0.004304375,0.4718034567260837,0.4251509079146401
0.004305625,0.4714676935305679,0.4261558071363535
0.004306875,0.4697888775529888,0.4254858743218778
0.004308124999999999,0.4681100615754097,0.4214662774350241
0.004309375,0.4681100615754097,0.419791445398835
0.004310624999999999,0.4660954824023149,0.4218012438422619
0.004311875,0.4637451400337042,0.4187865461771215
0.004313125,0.4637451400337042,0.4171117141409325
0.004314375,0.4610590344695777,0.4171117141409325
0.004315625,0.4600517448830302,0.4171117141409325
0.004316875,0.4583729289054512,0.4127571508468408
0.004318125,0.4570298761233879,0.4130921172540786
0.004319374999999999,0.455015296950293,0.412422184439603
0.004320625,0.4519934281906507,0.4084025875527492
0.004321874999999999,0.4499788490175558,0.4057228562948467
0.004323125,0.4479642698444609,0.4047179570731332
0.004324375,0.44964308582204,0.4057228562948467
0.004325625,0.4472927434534293,0.4023731922224685
0.004326875,0.4452781642803344,0.4023731922224685
0.004328125,0.4425920587162079,0.4020382258152307
0.004329375,0.4409132427386289,0.3986885617428526
0.004330624999999999,0.4382271371745023,0.3943339984487609
0.004331875,0.4372198475879549,0.3963437968921878
0.004333125,0.43520526841486,0.3923242000053341
0.004334375,0.4328549260462493,0.3886395695257181
0.004335625,0.4311761100686702,0.3903144015619072
0.004336875,0.4294972940910912,0.3886395695257181
0.004338125,0.4274827149179963,0.3846199726388643
0.004339374999999999,0.4251323725493856,0.3846199726388643
0.004340625,0.4227820301807749,0.3829451406026752
0.004341874999999999,0.4204316878121642,0.3795954765302971
0.004343125,0.4184171086390693,0.3775856780868702
0.004344375,0.4167382926614903,0.3769157452723945
0.004345625,0.4150594766839112,0.3752409132362055
0.004346875,0.4120376079242689,0.3702164171276382
0.004348125,0.4110303183377214,0.3708863499421138
0.004349375,0.4086799759691107,0.370551383534876
0.004350624999999999,0.4063296336005001,0.3665317866480222
0.004351875,0.4029720016453419,0.3631821225756441
0.004353124999999999,0.4002858960812154,0.3631821225756441
0.004354375,0.3986070801036363,0.3601674249105037
0.004355625,0.3945779217574465,0.3554778952091743
0.004356875,0.3949136849529624,0.3561478280236499
0.004358125,0.3915560529978042,0.3544729959874608
0.004359375,0.3875268946516145,0.3497834662861314
0.004360625,0.3851765522830038,0.3481086342499424
0.004361874999999999,0.3841692626964563,0.3491135334716558
0.004363125,0.381147393936814,0.3437540709558508
0.004364374999999999,0.3791328147637191,0.3410743396979482
0.004365625,0.3764467091995926,0.3393995076617591
0.004366875,0.3734248404399503,0.3387295748472835
0.004368125,0.3714102612668554,0.3340400451459541
0.004369375,0.3683883925072131,0.3327001795170028
0.004370625,0.3660380501386024,0.3313603138880515
0.004371875,0.3626804181834443,0.3283456162229112
0.004373124999999999,0.3599943126193177,0.3236560865215818
0.004374375,0.357643970250707,0.3249959521505331
0.004375625,0.3546221014910647,0.3206413888564414
0.004376875,0.3519359959269382,0.3169567583768255
0.004378125,0.3495856535583275,0.315951859155112
0.004379375,0.3462280216031694,0.3139420607116851
